Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_AUH,OWID_BAD,OWID_BAV,OWID_CZS,OWID_GDR,OWID_GFR,OWID_HAN,OWID_KOS,OWID_KRU,OWID_MOD,OWID_PMA,OWID_RVN,OWID_SAX,OWID_SIC,OWID_TUS,OWID_WRT,OWID_YAR,OWID_YPR,OWID_ZAN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1856,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,1.0,0.0,,,,,,1.0,,,,,,,1.0,,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,,1.0,,,,,,,0.0,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,,1.0,,,,,,,
1857,,,,,,0.0,,,,,,,0.0,,,,,,,,,,1.0,1.0,,,,,,,0.0,1.0,,,,,,1.0,,,,,,,0.0,,,0.0,,,1.0,0.0,,0.0,,,,,0.0,,,1.0,,,,,,,0.0,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,
1858,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,0.0,,,1.0,0.0,,0.0,,,,,1.0,,,1.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,,1.0,,,,,,,
1859,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,1.0,,,0.0,,,1.0,0.0,,1.0,,,,,1.0,,,1.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,
1860,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,1.0,0.0,,1.0,,,,,1.0,,,1.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,,1.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,,0.0,,,,,,,
1861,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,1.0,,,,,1.0,,,1.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,1.0,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,,0.0,,,,,,,
1862,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,1.0,1.0,,,,,1.0,,,,,,,0.0,,,0.0,,,1.0,0.0,,1.0,,,,,1.0,,,1.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,
1863,,,,,,0.0,,,,,,,0.0,,,,,,,,,,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,0.0,,0.0,,,,,1.0,,,1.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.0,0.0,,,,1.0,,,,,,1.0,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,,0.0,,,,,,,
1864,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,1.0,0.0,,,,,0.0,,,,,,,1.0,,,1.0,,,0.0,0.0,,1.0,,,,,1.0,,,1.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.0,0.0,,,,1.0,,,,,,1.0,,,0.0,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,,0.0,,,,,,,
1865,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,1.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,1.0,,,,,1.0,,,1.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,,0.0,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,,0.0,,,,,,,
1866,,,,,,1.0,,,,,,,0.0,,,,,,,,,,1.0,1.0,,,,,,,0.0,1.0,0.0,,,,,0.0,,,,,,,1.0,,,0.0,,,0.0,0.0,,1.0,,,,,1.0,,,0.0,,,,,,,1.0,,,,,,0.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,1.0,,,,,,,1.0,,,0.0,,,,,,,
1867,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,,,1.0,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,
1868,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,1.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,1.0,,,,,,,0.0,,,0.0,,,,,,,
1869,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,0.0,,,,1.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,,0.0,,,,,,,
1870,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,,,,1.0,,,0.0,,,0.0,0.0,,0.0,,,,,1.0,,,1.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,,1.0,,,,,,,
1871,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,,,,1.0,,,0.0,,,0.0,0.0,,0.0,,,,,1.0,,,0.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,
1872,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,1.0,0.0,,,,,0.0,,,,,,,1.0,,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,,1.0,,,,,,,0.0,,0.0,,,,1.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,
1873,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,1.0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,1.0,,,,,0.0,,,1.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,,0.0,,,,,,,
1874,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,1.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,
1875,,,,,,1.0,,,,,,,0.0,,,,,,,,,,1.0,1.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,,,0.0,,,,,,,
1876,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,1.0,,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,,1.0,,,,,,,0.0,,1.0,,,,0.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,1.0,,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,1.0,,,,,,,1.0,,,0.0,,,,,,,
1877,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,,1.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,1.0,,,,,,,1.0,,,0.0,,,,,,,
1878,,,,,,1.0,,,,,,,0.0,,,,,,,,,,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,,1.0,,,,,,,1.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,1.0,,,,,,,1.0,,,0.0,,,,,,,
1879,,,,,,1.0,,,,,,,0.0,,,,,,,,,,1.0,0.0,,,,,,,0.0,1.0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,
1880,,,,,,1.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,1.0,1.0,,,,,0.0,,,,,,,1.0,,,0.0,,,0.0,0.0,,0.0,,,,,1.0,,,1.0,,,,,,,1.0,,0.0,,,,0.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,1.0,,,,,,,1.0,,,0.0,,,,,,,
1881,,,,,,0.0,,,,,,,0.0,,,,,,,,,,1.0,0.0,,,,,,,0.0,1.0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,,,1.0,,,1.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,1.0,,,,,,,1.0,,,1.0,,,,,,,
1882,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,1.0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,1.0,,0.0,,,,,1.0,,,1.0,,,,,,,1.0,,0.0,,,,1.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1883,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,1.0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,1.0,,,1.0,,,,,,,0.0,,0.0,,,,1.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,
1884,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,1.0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,1.0,,,0.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,
1885,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,1.0,,,,,,,1.0,,,0.0,,,0.0,,,0.0,,,,,1.0,,,1.0,,,,,,,0.0,,1.0,,,,0.0,,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,1.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1886,,,,,,0.0,,,,,,,0.0,,,,,,,,,,1.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,1.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,1.0,,,,,,,1.0,,0.0,,,,0.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,1.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,1.0,,,,,,,
1887,,,,,,0.0,,,,,,,0.0,,,,,,,,,,1.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,1.0,,,0.0,,,0.0,,,0.0,,,,,1.0,,,1.0,,,,,,,0.0,,0.0,,,,1.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,0.0,,,1.0,,,,,,,
1888,,,,,,0.0,,,,,,,0.0,,,,,,,,,,1.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,1.0,,,0.0,,,0.0,,,0.0,,,,,1.0,,,1.0,,,,,,,1.0,,0.0,,,,1.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1889,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,1.0,,,,,,,0.0,,0.0,,,,1.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,1.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1890,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,1.0,,,,,0.0,,,1.0,,,,,,,0.0,,1.0,,,,0.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,1.0,0.0,,0.0,0.0,,,,,,,,1.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,
1891,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,1.0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,,1.0,,,0.0,,,,,1.0,,,1.0,,,,,,,0.0,,0.0,,,,1.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1892,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,1.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,
1893,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,,,
1894,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,
