Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_ABK,OWID_CZS,OWID_GDR,OWID_GFR,OWID_KOS,OWID_SOS,OWID_WRL,OWID_YGS,OWID_YPR,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2014,12565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.0,0.0,0.0,0.0,0.0,0.0,1034.0,1538.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,0.0,212.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,16437.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3303.0,0.0,0.0,280.0,0.0,230.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150780.0,0.0,0.0,3569.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,2327.0,0.0,0.0,174.0,0.0,0.0,1847.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,0.0,2461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78627.0,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,4939.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,2364.0,0.0,0.0,0.0
2015,18016.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,63.0,265.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,719.0,0.0,0.0,0.0,5.0,0.0,1263.0,637.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,991.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,569.0,0.0,0.0,11301.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,197.0,0.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4484.0,0.0,0.0,214.0,0.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,9093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131101.0,0.0,0.0,2366.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,120.0,2485.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59544.0,389.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,118.0,1049.0,0.0,0.0,0.0,0.0,1890.0,0.0,14.0,0.0,0.0,32.0,0.0,0.0,0.0,8102.0,0.0,0.0,0.0
2016,18991.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,137.0,85.0,34.0,0.0,25.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,628.0,0.0,0.0,0.0,0.0,49.0,485.0,2143.0,73.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,85.0,0.0,391.0,0.0,0.0,0.0,0.0,554.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,0.0,22.0,12038.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4275.0,0.0,0.0,163.0,0.0,174.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,300.0,3848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115646.0,0.0,0.0,1086.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,27.0,125.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.0,0.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53851.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,71.0,1521.0,0.0,0.0,0.0,30.0,697.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4021.0,0.0,0.0,0.0
2017,19766.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,38.0,0.0,0.0,34.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045.0,0.0,0.0,0.0,0.0,1756.0,0.0,0.0,0.0,0.0,0.0,387.0,5822.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,902.0,0.0,0.0,16.0,0.0,449.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,27.0,11417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9716.0,0.0,0.0,534.0,0.0,2381.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,243.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112329.0,0.0,0.0,952.0,0.0,0.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,56.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.0,0.0,1244.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,38472.0,88.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,1.0,0.0,447.0,0.0,8.0,0.0,0.0,76.0,0.0,0.0,0.0,3597.0,0.0,0.0,0.0
2018,26849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,109.0,4.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,0.0,0.0,941.0,2262.0,696.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,0.0,688.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,28.0,899.0,0.0,60.0,1447.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11175.0,0.0,0.0,1279.0,0.0,99.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,186.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87959.0,0.0,0.0,485.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,36.0,9.0,11.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.0,0.0,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21679.0,168.0,0.0,61.0,56.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,4982.0,1.0,0.0,0.0
2019,30434.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,830.0,2395.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,664.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,34.0,702.0,0.0,286.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10416.0,0.0,0.0,1157.0,0.0,558.0,0.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,476.0,2295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77102.0,0.0,0.0,294.0,0.0,0.0,331.0,0.0,30.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,26.0,19.0,7.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11168.0,251.0,0.0,55.0,49.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,6.0,0.0,311.0,0.0,4.0,0.0,0.0,78.0,0.0,0.0,0.0,2925.0,0.0,0.0,0.0
2020,20836.0,21.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,7636.0,127.0,0.0,0.0,1152.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2578.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,780.0,3847.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,546.0,0.0,0.0,0.0,0.0,24418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,31.0,695.0,0.0,216.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13323.0,0.0,0.0,1511.0,0.0,168.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,818.0,2909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102769.0,0.0,0.0,392.0,0.0,5.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,249.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,25.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6733.0,0.0,0.0,0.0
2021,36375.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0,76.0,0.0,0.0,1454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2582.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,797.0,3476.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,124.0,30.0,0.0,0.0,0.0,129481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,51.0,468.0,0.0,48.0,1017.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,108.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15020.0,0.0,0.0,1268.0,0.0,1738.0,0.0,0.0,1918.0,0.0,0.0,0.0,0.0,0.0,1134.0,3093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233639.0,0.0,0.0,431.0,0.0,0.0,266.0,0.0,38.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,6.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,2253.0,0.0,888.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1903.0,666.0,0.0,38.0,17.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,12.0,0.0,208.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,23441.0,123.0,0.0,0.0
2022,1577.0,20.0,0.0,0.0,3.0,0.0,154.0,0.0,0.0,0.0,154.0,38.0,0.0,30.0,2702.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1650.0,0.0,0.0,0.0,0.0,767.0,0.0,0.0,0.0,0.0,0.0,657.0,5498.0,358.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,236.0,5.0,0.0,0.0,0.0,164991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,46.0,353.0,0.0,211.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12508.0,0.0,0.0,3638.0,0.0,2738.0,0.0,0.0,710.0,0.0,0.0,0.0,0.0,0.0,664.0,2814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308614.0,0.0,0.0,685.0,0.0,0.0,220.0,0.0,104.0,2.0,0.0,0.0,0.0,84.0,0.0,0.0,65.0,4.0,0.0,1184.0,0.0,0.0,0.0,0.0,88.0,0.0,3100.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.0,91.0,62.0,29.0,95.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.0,92608.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,3176.0,0.0,0.0,0.0
2023,345.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,442.0,124.0,2.0,46.0,6132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2388.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,1.0,0.0,621.0,3854.0,0.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,0.0,0.0,2.0,0.0,2318.0,0.0,0.0,48.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,416.0,0.0,87.0,357.0,0.0,34.0,498.0,0.0,1295.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10830.0,0.0,0.0,2065.0,0.0,3035.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,478.0,3904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160270.0,0.0,0.0,1161.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,26129.0,0.0,0.0,197.0,0.0,9.0,7754.0,0.0,0.0,0.0,0.0,0.0,0.0,4175.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,112.0,76.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,57.0,75393.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,902.0,0.0,0.0,0.0
2024,361.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,83.0,4253.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,378.0,5054.0,300.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,4053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1257.0,0.0,57.0,519.0,0.0,217.0,404.0,0.0,60.0,0.0,0.0,3.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4335.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10940.0,0.0,0.0,1876.0,0.0,2859.0,0.0,0.0,522.0,3.0,0.0,0.0,0.0,0.0,1221.0,3061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159837.0,0.0,0.0,1845.0,0.0,0.0,176.0,0.0,130.0,0.0,0.0,0.0,0.0,21399.0,0.0,0.0,7814.0,1.0,0.0,6996.0,0.0,0.0,0.0,0.0,0.0,0.0,2480.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3586.0,194.0,68.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,68116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0
