Date,ABW,AFG,AGO,ALB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_KOS,OWID_USS,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2011,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,2.04,0.17,0.0,0.0,1.21,0.0,0.01,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.17,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,2.18,19.99,0.0,0.0,0.01,0.0,0.0,0.0,0.24,0.0,,9.4,0.0,0.0,0.01,0.0,0.0,2.33,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.19,10.8,0.0,0.0,5.44,0.0,0.01,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.0,0.0,0.0,0.0,,63.61,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.01,0.0,0.14,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.4,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.02,0.03,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.0
2012,0.0,0.03,0.01,0.0,0.02,0.01,0.0,0.0,0.0,2.41,0.34,0.0,0.0,2.15,0.0,0.01,0.09,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.3,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.02,2.15,26.74,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,,11.97,0.0,0.0,0.01,0.0,0.0,4.43,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2.1,0.0,0.0,0.0,0.0,0.37,18.86,0.0,0.0,7.37,0.0,0.01,0.0,0.01,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.03,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.01,0.01,0.01,0.0,0.0,0.02,0.0,0.0,0.19,0.0,0.01,0.0,0.0,0.0,0.0,,96.98,0.07,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.39,0.0,0.0,0.01,0.0,0.19,0.01,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.01,0.03,0.33,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.09,0.0,0.0
2013,0.0,0.03,0.01,0.0,0.09,0.02,0.0,0.0,0.0,3.85,0.63,0.0,0.0,2.64,0.0,0.01,0.13,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.01,8.37,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.11,0.0,0.05,2.03,30.62,0.0,0.0,0.52,0.01,0.0,0.0,0.03,0.0,,13.1,0.0,0.01,0.01,0.0,0.0,5.19,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,3.43,0.0,0.0,0.05,0.0,0.49,21.59,0.0,0.0,12.91,0.0,0.03,0.0,0.01,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.05,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.11,0.01,0.03,0.03,0.01,0.0,0.01,0.0,0.03,0.0,0.08,0.0,0.01,0.14,0.02,0.0,0.0,0.02,0.0,0.0,0.41,0.0,0.02,0.0,0.01,0.0,0.0,,131.95,0.14,0.0,0.2,0.0,0.0,0.0,0.04,0.01,0.48,0.0,0.0,0.02,0.0,0.22,0.42,0.01,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.22,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.32,0.01,0.03,0.57,0.0,9.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.24,0.0,0.0
2014,0.01,0.03,0.02,0.0,0.31,0.02,0.0,0.0,0.0,4.95,0.79,0.0,0.0,2.89,0.0,0.01,0.16,1.26,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.0,2.12,0.84,0.48,23.51,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.09,0.0,0.08,2.12,35.45,0.0,0.0,0.6,0.02,0.0,0.02,0.14,0.0,,13.67,0.0,0.02,0.01,0.0,0.0,6.39,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.79,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.01,0.04,0.0,0.07,0.01,4.91,0.0,0.0,0.06,0.0,0.88,22.31,0.01,0.0,23.55,0.0,0.05,0.0,0.01,0.0,0.0,2.69,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.01,0.01,0.22,0.01,0.03,0.07,0.01,0.0,0.01,0.0,0.03,0.0,0.08,0.03,0.02,0.23,0.03,0.0,0.01,0.02,0.0,0.0,0.73,0.0,0.02,0.0,0.02,0.0,0.0,,197.75,0.24,0.01,0.2,0.02,0.0,0.01,0.05,0.01,0.63,0.0,0.0,0.03,0.01,0.24,1.62,0.16,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.6,0.26,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.53,0.02,0.03,0.43,0.0,28.92,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,1.07,0.0,0.0
2015,0.01,0.03,0.02,0.0,0.3,0.01,0.0,0.0,0.01,6.2,0.94,0.0,0.0,3.06,0.0,0.01,0.2,1.38,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,2.89,1.12,1.24,39.48,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.13,0.0,0.13,2.26,38.08,0.0,0.0,0.6,0.03,0.06,0.04,0.04,0.0,,13.86,0.0,0.02,0.01,0.0,0.0,7.75,0.0,0.0,7.53,0.0,0.0,0.0,0.02,0.1,0.0,0.0,0.0,3.9,0.0,0.0,0.16,0.05,0.03,0.0,0.0,0.44,0.06,0.0,0.14,0.01,6.57,0.0,0.0,0.06,0.0,1.12,22.94,0.01,0.05,34.54,0.05,0.05,0.0,0.02,0.0,0.0,4.23,0.0,0.0,0.02,0.0,0.01,0.0,0.03,0.0,0.07,0.1,0.0,0.0,0.0,0.0,0.02,0.01,0.2,0.02,0.03,0.09,0.03,0.0,0.01,0.0,0.03,0.0,0.08,0.03,0.03,0.27,0.04,0.01,0.01,0.03,0.0,0.0,1.11,0.0,0.02,0.0,0.04,0.0,0.0,,255.87,0.38,0.02,0.23,0.14,0.0,0.06,0.09,0.03,0.8,0.0,0.01,0.03,0.01,0.24,1.98,0.34,0.01,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.01,0.51,0.27,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.01,0.06,0.19,0.85,0.02,0.03,0.48,0.05,39.03,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.12,2.75,0.0,0.01
2016,0.01,0.04,0.02,0.0,0.32,0.01,0.0,0.0,0.0,7.44,1.1,0.04,0.01,3.1,0.0,0.02,0.22,1.39,0.01,0.0,0.02,0.03,0.0,0.0,0.01,0.09,0.02,0.0,0.0,0.0,0.0,4.03,1.33,2.59,66.53,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.14,0.0,0.15,2.13,37.56,0.0,0.0,0.74,0.08,0.09,0.04,0.23,0.0,,13.64,0.01,0.02,0.02,0.01,0.0,8.66,0.0,0.0,10.41,0.0,0.03,0.0,0.02,0.09,0.0,0.0,0.0,3.93,0.0,0.0,0.19,0.05,0.07,0.0,0.0,0.89,0.07,0.0,0.24,0.02,11.56,0.0,0.0,0.06,0.0,1.54,22.1,0.01,0.43,43.33,0.09,0.06,0.0,0.03,0.0,0.0,5.52,0.01,0.0,0.04,0.0,0.01,0.0,0.03,0.0,0.07,0.1,0.0,0.0,0.4,0.0,0.02,0.01,0.25,0.02,0.03,0.13,0.05,0.0,0.01,0.0,0.06,0.0,0.08,0.03,0.03,0.31,0.06,0.01,0.01,0.03,0.0,0.0,1.6,0.0,0.02,0.0,0.06,0.0,0.0,,328.14,0.68,0.07,0.24,1.1,0.0,0.12,0.12,0.04,0.87,0.0,0.04,0.03,0.01,0.26,1.82,0.47,0.02,0.05,0.02,0.01,0.09,0.0,0.0,0.0,0.04,0.01,0.0,0.01,0.0,0.0,0.01,0.53,0.27,0.14,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.01,0.11,1.04,1.11,0.03,0.04,0.49,0.15,54.87,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.02,0.16,3.27,0.0,0.01
2017,0.01,0.04,0.02,0.0,0.75,0.02,0.0,0.0,0.01,8.92,1.27,0.04,0.01,3.31,0.0,0.03,0.25,1.4,0.01,0.0,0.02,0.09,0.0,0.0,0.01,0.83,0.03,0.0,0.0,0.0,0.0,3.57,1.68,3.84,117.8,0.01,0.02,0.01,0.0,0.01,0.01,0.0,0.01,0.04,0.08,0.01,0.17,2.2,38.76,0.0,0.0,0.75,0.14,0.57,0.04,0.6,0.01,,14.4,0.01,0.02,0.05,0.01,0.0,9.59,0.0,0.0,11.46,0.0,0.03,0.0,0.02,0.09,0.0,0.0,0.0,3.99,0.0,0.0,0.2,0.05,0.06,0.01,0.01,0.93,0.08,0.0,0.35,0.03,21.54,0.01,0.09,0.06,0.0,1.51,24.38,0.04,0.91,54.04,0.09,0.07,0.0,0.03,0.0,0.0,7.74,0.01,0.01,0.06,0.0,0.01,0.0,0.14,0.0,0.07,0.11,0.0,0.0,0.41,0.0,0.02,0.02,1.19,0.02,0.03,0.16,0.06,0.0,0.03,0.0,0.06,0.0,0.08,0.04,0.04,0.33,0.11,0.03,0.01,0.03,0.01,0.0,2.2,0.0,0.08,0.0,0.08,0.02,0.0,,445.16,0.92,0.16,0.29,1.2,0.0,0.17,0.16,0.05,0.99,0.0,0.05,0.04,0.01,0.26,1.86,0.54,0.02,0.07,0.02,0.09,0.12,0.0,0.0,0.01,0.19,0.01,0.0,0.01,0.0,0.0,0.01,0.51,0.28,0.23,0.0,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.01,0.01,0.13,2.89,1.67,0.04,0.06,0.72,0.27,77.28,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.02,0.19,4.24,0.0,0.01
2018,0.02,0.04,0.02,0.0,1.2,0.11,0.02,0.0,0.01,12.33,1.46,0.04,0.0,3.9,0.0,0.09,0.31,1.34,0.01,0.0,0.02,0.18,0.0,0.0,0.13,3.46,0.03,0.0,0.0,0.01,0.0,3.8,1.95,5.12,176.9,0.01,0.02,0.01,0.0,0.02,0.02,0.0,0.01,0.06,0.12,0.01,0.2,2.36,44.32,0.0,0.0,0.95,0.23,0.69,0.04,0.55,0.05,,12.74,0.03,0.02,0.09,0.01,0.0,10.81,0.0,0.0,12.67,0.0,0.03,0.0,0.02,0.1,0.0,0.0,0.0,3.79,0.0,0.0,0.2,0.05,0.07,0.01,0.01,1.0,0.07,0.0,0.63,0.09,36.33,0.02,0.22,0.06,0.0,1.57,22.65,0.05,1.43,61.22,0.14,0.09,0.0,0.04,0.0,0.0,10.17,0.05,0.02,0.09,0.0,0.01,0.01,0.21,0.0,0.09,0.12,0.0,0.0,0.95,0.0,0.04,0.03,3.21,0.02,0.03,0.19,0.07,0.0,0.06,0.0,0.15,0.0,0.08,0.05,0.01,0.63,0.23,0.05,0.01,0.04,0.02,0.0,3.71,0.0,0.08,0.0,0.1,0.05,0.0,,574.03,0.92,0.23,0.75,1.25,0.0,0.3,0.31,0.06,1.01,0.0,0.06,0.04,0.01,0.25,1.77,0.62,0.03,0.16,0.02,0.25,0.14,0.0,0.0,0.01,0.28,0.01,0.0,0.01,0.01,0.0,0.01,0.58,0.25,0.41,0.0,0.0,0.0,0.0,0.0,0.01,4.54,0.0,0.0,0.0,0.01,0.01,0.08,7.8,2.7,0.03,0.07,1.11,0.41,93.36,0.01,0.0,0.01,0.0,0.01,0.02,0.01,0.02,0.48,4.57,0.0,0.01
2019,0.03,0.06,0.02,0.02,3.66,0.8,0.06,0.0,0.01,18.3,1.7,0.04,0.0,4.25,0.01,0.09,0.37,1.42,0.02,0.0,0.03,0.18,0.01,0.0,0.19,6.65,0.04,0.0,0.0,0.01,0.0,4.08,2.18,6.3,224.0,0.01,0.02,0.01,0.0,0.01,0.13,0.0,0.01,0.07,0.21,0.02,0.22,2.32,45.22,0.0,0.0,0.96,0.37,0.71,0.04,1.49,0.05,,15.1,0.07,0.02,0.15,0.01,0.0,12.17,0.0,0.0,12.42,0.0,0.05,0.0,0.02,0.1,0.0,0.0,0.0,4.43,0.0,0.0,0.23,0.05,0.08,0.02,0.02,1.12,0.08,0.0,1.5,0.12,46.27,0.03,0.51,0.06,0.0,2.61,23.69,0.09,2.06,67.43,0.39,0.09,0.0,0.12,0.01,0.0,14.19,0.06,0.04,0.12,0.0,0.01,0.01,0.33,0.0,0.09,0.13,0.0,0.0,1.58,0.0,0.04,0.03,9.96,0.02,0.03,0.2,0.09,0.0,0.12,0.03,0.15,0.0,0.09,0.13,0.01,1.46,0.36,0.12,0.02,0.05,0.03,0.0,5.4,0.01,0.08,0.0,0.13,0.05,0.01,,704.4,0.93,0.29,0.78,1.25,0.0,0.71,0.5,0.08,1.34,0.0,0.12,0.04,0.01,0.26,1.78,0.99,0.03,0.21,0.02,0.33,0.19,0.0,0.0,0.01,0.49,0.01,0.0,0.01,0.01,0.0,0.01,0.59,0.3,0.68,0.0,0.04,0.0,0.0,0.0,0.01,5.15,0.0,0.0,0.0,0.01,0.01,0.12,9.57,4.02,0.03,0.13,2.93,0.42,106.89,0.01,0.0,0.01,0.0,0.01,4.82,0.01,0.02,0.48,4.9,0.12,0.02
2020,0.03,0.07,0.02,0.03,5.18,1.34,0.14,0.0,0.02,23.84,2.04,0.05,0.0,5.11,0.01,0.09,0.46,1.47,0.02,0.01,0.05,0.18,0.01,0.0,0.33,10.75,0.07,0.0,0.0,0.01,0.0,4.28,2.6,7.53,261.1,0.02,0.02,0.02,0.0,0.01,0.19,0.0,0.01,0.07,0.22,0.02,0.3,2.29,49.5,0.0,0.0,1.18,0.6,0.82,0.04,4.45,0.05,,20.67,0.25,0.03,0.22,0.01,0.0,13.19,0.0,0.0,12.5,0.0,0.06,0.0,0.02,0.11,0.0,0.0,0.0,4.45,0.0,0.0,0.22,0.06,0.08,0.01,0.05,1.11,0.1,0.0,2.46,0.17,58.68,0.06,0.58,0.38,0.0,3.53,24.94,0.12,2.52,75.92,1.24,0.09,0.0,0.31,0.01,0.0,19.34,0.06,0.04,0.14,0.0,0.01,0.01,0.45,0.0,0.13,0.16,0.0,0.0,1.52,0.0,0.04,0.04,15.84,0.02,0.1,0.24,0.08,0.0,0.12,0.07,0.14,0.0,0.08,0.15,0.01,2.06,0.41,0.15,0.02,0.08,0.03,0.0,8.57,0.08,0.08,0.0,0.16,0.21,0.01,,855.23,2.43,0.32,0.79,1.37,0.0,1.96,0.56,0.1,1.72,0.0,0.18,0.04,0.01,0.26,1.73,1.86,0.03,0.21,0.03,0.38,0.3,0.0,0.0,0.01,0.9,0.02,0.0,0.01,0.01,0.0,0.01,0.66,0.37,1.05,0.0,0.06,0.02,0.0,0.0,0.01,5.03,0.0,0.0,0.0,0.01,0.01,0.15,11.2,6.07,0.03,0.14,5.37,0.46,130.72,0.01,0.0,0.01,0.0,0.01,10.76,0.01,0.02,0.49,5.7,0.15,0.02
2021,0.03,0.08,0.02,0.04,6.25,2.2,0.29,0.0,0.02,31.19,2.77,0.05,0.0,5.62,0.02,0.09,0.61,1.47,0.04,0.01,0.07,0.18,0.01,0.0,0.35,16.75,0.08,0.0,0.0,0.01,0.0,6.04,2.84,10.56,327.0,0.02,0.02,1.05,0.0,0.02,0.33,0.0,0.01,0.08,0.22,0.02,0.47,2.25,49.34,0.0,0.0,1.31,0.85,0.79,0.04,4.97,0.05,,27.1,0.35,0.03,0.3,0.01,0.0,15.36,0.0,0.0,12.08,0.0,0.13,0.0,0.02,0.11,0.0,0.0,0.0,5.25,0.0,0.0,0.23,0.06,0.08,0.01,0.12,1.14,0.15,0.0,3.8,0.19,68.31,0.08,0.58,0.38,0.0,4.57,25.04,0.13,3.29,84.18,1.63,0.17,0.0,0.63,0.01,0.0,24.72,0.14,0.07,0.31,0.0,0.01,0.01,0.63,0.0,0.19,0.18,0.01,0.0,1.82,0.01,0.04,0.05,20.19,0.05,0.14,0.26,0.09,0.0,0.17,0.07,0.14,0.0,0.09,0.15,0.01,2.3,0.48,0.18,0.02,0.1,0.03,0.0,11.3,0.11,0.09,0.0,0.21,0.68,0.02,,1053.49,4.34,0.59,0.8,1.47,0.0,3.93,0.68,0.13,2.24,0.0,0.22,0.05,0.01,0.27,1.7,2.31,0.04,0.83,0.03,0.54,0.4,0.0,0.0,0.01,1.08,0.03,0.0,0.01,0.02,0.0,0.01,0.67,0.45,1.53,0.03,0.07,0.06,0.0,0.0,0.07,4.99,0.0,0.0,0.0,0.01,0.01,0.22,13.28,7.97,0.03,0.13,6.5,0.48,164.42,0.05,0.0,0.01,0.0,0.02,26.15,0.01,0.02,0.5,6.78,0.15,0.02
2022,0.03,0.09,0.39,0.16,7.74,2.94,0.52,0.01,0.02,37.54,3.78,0.06,0.0,6.88,0.02,0.09,0.87,2.09,0.08,0.02,0.11,0.21,0.01,0.0,0.35,30.13,0.08,0.0,0.0,0.01,0.0,7.05,3.86,15.71,427.27,0.02,0.02,2.11,0.0,0.02,0.63,0.0,0.07,0.08,0.21,0.02,0.6,2.63,60.3,0.0,0.0,2.2,1.24,0.83,0.04,5.39,0.05,,35.72,0.6,0.04,0.39,0.01,0.0,19.63,0.0,0.0,13.28,0.0,0.16,0.0,0.03,0.11,0.0,0.0,0.0,7.14,0.0,0.0,0.23,0.05,0.14,0.01,0.18,1.04,0.15,0.0,4.73,0.44,95.16,0.15,0.69,0.38,0.0,5.35,28.12,0.13,3.45,91.07,1.77,0.42,0.0,0.73,0.01,0.0,30.73,0.18,0.08,1.26,0.0,0.01,0.01,0.68,0.0,0.34,0.28,0.08,0.0,1.45,0.05,0.08,0.06,20.34,0.1,0.15,0.29,0.16,0.0,0.19,0.07,0.14,0.0,0.09,0.16,0.01,2.75,0.5,0.23,0.02,0.1,0.03,0.0,16.66,0.17,0.1,0.0,0.28,1.55,0.02,,1329.69,6.47,0.7,0.84,1.82,0.01,8.31,0.85,0.15,3.52,0.0,0.34,0.05,0.01,0.27,1.99,2.4,0.04,0.83,0.13,0.59,0.67,0.0,0.01,0.01,1.24,0.07,0.0,0.02,0.04,0.0,0.01,0.65,0.65,1.98,0.03,0.08,0.1,0.0,0.0,0.1,5.03,0.0,0.0,0.0,0.01,0.01,0.32,15.16,10.68,0.03,0.15,5.2,0.5,205.07,0.44,0.0,0.01,0.0,0.02,25.75,0.01,0.02,0.51,10.13,0.14,0.03
2023,,0.09,0.39,0.3,13.75,3.27,0.77,0.0,0.02,44.99,6.39,0.07,0.0,7.82,0.03,0.09,1.07,3.52,0.09,,0.2,0.23,0.01,0.0,0.35,51.48,0.09,0.0,0.0,0.01,,7.64,4.62,18.06,584.15,0.02,0.02,2.2,0.01,,1.13,0.0,,0.08,0.21,0.02,0.83,2.89,61.22,0.0,0.0,3.36,1.36,0.87,0.04,5.24,0.05,,48.59,0.72,0.04,0.72,0.01,,21.82,,0.0,13.83,0.0,0.15,0.0,0.03,,0.0,,0.0,8.89,,,0.24,,,0.02,0.2,1.04,0.41,,6.93,0.71,113.41,0.65,0.76,0.38,0.0,6.97,30.71,,,96.99,1.96,0.58,0.0,0.8,,,29.37,0.19,0.08,1.4,0.0,0.01,,0.98,,0.69,0.29,0.24,,2.11,0.09,,0.06,27.14,0.36,0.15,0.31,0.11,0.02,0.19,0.07,,,,0.15,,3.24,0.51,,0.02,0.1,0.03,,19.58,0.36,,0.0,0.37,1.7,0.01,,1656.72,10.2,0.87,0.97,2.47,0.01,11.11,0.85,,5.16,0.0,,,0.01,,2.23,2.63,0.04,4.32,0.14,0.59,0.94,,0.01,0.02,1.24,0.07,,0.05,0.04,,0.01,0.61,0.98,3.11,0.03,0.08,,0.0,,0.11,5.42,0.0,0.0,0.0,0.01,0.01,0.49,18.4,12.91,0.03,,5.71,0.49,238.94,0.45,0.0,0.01,0.0,0.02,25.7,0.01,0.02,0.52,15.57,0.15,0.03
2024,,,,,15.209229,3.95,0.88,,,49.84,8.82,0.41,,8.93,,,1.42,5.34,,,0.34,0.23,,,0.34,74.68,,,,,,8.21,5.89,19.92,834.1,,,,,,3.21,,,0.08,,,1.11,4.0,70.99,,,3.99,1.78,0.685874,0.04,5.74,,,58.6,0.94,,1.23,,,23.57,,,15.56,0.0,,,,,,,,12.27,,,,,,,0.32383317,,0.86,,9.4,0.9248443,133.81,0.97,0.76,0.37757662,8e-06,10.143671,35.81,,,102.02,2.0,0.55,0.0,1.07,,,32.73,0.19,,,,,,1.29,,1.41,0.35,0.51,,1.59,0.15,,,27.55,0.32,,0.36,0.13,0.08,0.19,,,,,,,4.12,,,,0.1,,,21.65,0.36,,,0.37,1.7,0.01,,2130.64,18.81,,1.29,3.68,,15.23,0.81,,6.72,,,,0.01,,4.2,2.84,,8.229815,,,1.28,,,,1.11,,,0.05,,,,0.68,1.48,3.65,,,,,,,6.17,0.0,0.0069790683,,,0.0070414953,0.49,25.67,14.91,,,5.71,0.53,303.17,4.3111796,,0.0017122317,,,26.02,,,,20.01,,
