Date,ABW,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AZE,BDI,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DJI,DMA,DOM,DZA,ECU,EGY,ERI,EST,ETH,FJI,FSM,GAB,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRN,IRQ,ISR,JAM,JOR,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NPL,NRU,OMN,OWID_KOS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,UZB,VCT,VEN,VGB,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1998,18040000.0,256950020.0,521680000.0,402230000.0,5060000.0,101220000.0,290970020.0,13130000.0,177330000.0,108670000.0,297060000.0,605650050.0,1436340000.0,352920000.0,293730020.0,34290000.0,1396050000.0,63010000.0,21200000.0,860000.0,831570000.0,346829980.0,25990000.0,410000.0,80250000.0,146820000.0,173420000.0,147490000.0,3193689900.0,1449680000.0,753480000.0,195260000.0,95750000.0,269200000.0,58330000.0,204800000.0,47550000.0,121680000.0,420000.0,52350000.0,677500000.0,112370000.0,28510000.0,157690000.0,632390000.0,259350000.0,2991670000.0,253350000.0,140430000.0,1011669950.0,58730000.0,112870000.0,66430000.0,312480000.0,989710000.0,300000.0,520419970.0,58420000.0,142800000.0,34870000.0,8690000.0,346140000.0,109390000.0,9160000.0,428230000.0,69240000.0,542730000.0,350989980.0,1592090000.0,2173630000.0,222350000.0,182660000.0,1695030000.0,30790000.0,611190000.0,278620000.0,601530050.0,282120000.0,450350000.0,27730000.0,9770000.0,-58500000.0,10160000.0,292900000.0,510040000.0,112140000.0,8189999.5,8640000.0,411660000.0,91500000.0,199650000.0,149970000.0,700000.0,785010000.0,61350000.0,712720000.0,32619998.0,72450000.0,62420000.0,153330000.0,520479970.0,34160000.0,108390000.0,,218060000.0,290000.0,1605620000.0,239200000.0,59730000.0,636160000.0,227220000.0,280880000.0,492720000.0,435080000.0,302210000.0,772920000.0,450670000.0,4510000.0,816430000.0,,79154905000.0,1021780030.0,46110000.0,730560000.0,805710000.0,135530000.0,719550000.0,1368820000.0,165720000.0,84800000.0,935909950.0,538800000.0,3900000.0,546440000.0,1842790000.0,535180000.0,20520000.0,334400000.0,741870000.0,1580000.0,47890000.0,160920000.0,273470000.0,128660000.0,171140000.0,,43370000.0,88190000.0,233850000.0,59850000.0,50080000.0,36290000.0,209960000.0,8270000.5,259880000.0,185020000.0,817450000.0,241450000.0,36840000.0,2690000.0,35970000.0,21880000.0,214890000.0,51020000.0,9950000.0,1487470000.0,994059970.0,739970000.0,39890000.0,192220000.0,30410000.0,59280000.0,1550000.0,1447830000.0,52500000.0,53150000.0,561870000.0,789150000.0,528490000.0,394450020.0
1999,-12150000.0,225970000.0,601739970.0,742859970.0,4920000.0,102270000.0,313589980.0,12150000.0,250720000.0,119670000.0,317020000.0,603669950.0,1471319900.0,398149980.0,89180000.0,17940000.0,1973110000.0,64589996.0,66040000.0,129999.99,774580030.0,129320010.0,-1010000.0,2100000.0,94940000.0,86640000.0,170480000.0,95560000.0,2944460000.0,653950000.0,645620000.0,209470000.0,221000000.0,486960000.0,32820000.0,212950000.0,10800000.0,94010000.0,4750000.0,84100000.0,499130020.0,107770000.0,12380000.0,265299980.0,212740000.0,227070000.0,2428520000.0,233520000.0,132250000.0,975739970.0,51330000.0,156600000.0,73390000.0,365869980.0,854030000.0,40000.0,351040000.0,49870000.0,83010000.0,31800000.0,14530000.0,404440000.0,83700000.0,4190000.0,1110310000.0,77470000.0,338160000.0,411780000.0,2381180000.0,1858810100.0,217890000.0,128780000.0,1416270100.0,-20610000.0,628909950.0,220530000.0,437190000.0,273650000.0,366549980.0,29430000.0,6820000.0,-56330000.0,12350000.0,313340000.0,293020000.0,142860000.0,7050000.0,33590000.0,212780000.0,47840000.0,209380000.0,156550000.0,380000.0,1018010000.0,161430000.0,521410000.0,36330000.0,86020000.0,86540000.0,413149980.0,538240000.0,40140000.0,104270000.0,,214820000.0,170000.0,1257750000.0,322460000.0,64089996.0,657460030.0,152220000.0,276940000.0,476670000.0,280650000.0,220350000.0,897520000.0,415930000.0,8710000.0,72300000.0,,80049930000.0,833530050.0,37200000.0,605510000.0,799370000.0,37540000.0,412520000.0,1890980000.0,315880000.0,96540000.0,861080000.0,532260000.0,9470000.0,595610000.0,3048690000.0,563900000.0,25270000.0,387450020.0,796360000.0,-2030000.0,64440004.0,114970000.0,281090000.0,185020000.0,1211220000.0,,44250000.0,54860000.0,500010020.0,51290000.0,41340000.0,19290000.0,266000000.0,10420000.0,281080000.0,102290000.0,1042050050.0,170120000.0,37200000.0,294980000.0,33230000.0,41190000.0,379460000.0,51540000.0,7570000.0,1495130000.0,911300000.0,915870000.0,36390000.0,193790000.0,22100000.0,66440004.0,3470000.0,1518050000.0,53120000.0,41070000.0,664630000.0,841610000.0,917940030.0,337400000.0
2000,21180000.0,233360000.0,492770000.0,524150000.0,5310000.0,92540000.0,331570020.0,14460000.0,199420000.0,156080000.0,408610000.0,330060000.0,1445280000.0,497549980.0,90290000.0,8330000.0,1257620000.0,60640000.0,26090000.0,100000.0,677560000.0,312500000.0,3200000.0,1070000.0,77240000.0,47510000.0,109000000.0,74670000.0,2291480000.0,567970000.0,617220000.0,302850020.0,54420000.0,326090000.0,32520000.0,160950000.0,53910000.0,77740000.0,-6290000.0,96030000.0,783520000.0,107400000.0,21080000.0,85480000.0,336060000.0,248010000.0,2154490000.0,293560000.0,113000000.0,1101900000.0,45510000.0,143030000.0,22120000.0,266920020.0,881750000.0,60000.0,236580000.0,76360000.0,141080000.0,38080000.0,22530000.0,381549980.0,98120000.0,5290000.0,616630000.0,110290000.0,286020000.0,444820000.0,2057810000.0,1887969900.0,186670000.0,176010000.0,1203500000.0,40040000.0,820320000.0,236640000.0,763040000.0,272440000.0,511269980.0,26930000.0,6160000.0,-179510000.0,6240000.0,312190000.0,327460000.0,106480000.0,23960000.0,12730000.0,259250000.0,62970000.0,170580000.0,158850000.0,1090000.0,685930000.0,194120000.0,499580000.0,25090000.0,-5030000.0,70910000.0,417460000.0,478620000.0,38480000.0,133190000.0,,227610000.0,259999.98,1510730000.0,349720000.0,34300000.0,683229950.0,66850000.0,260430000.0,603630000.0,334840000.0,263730020.0,778040000.0,445140000.0,6040000.0,113110000.0,,80600630000.0,694080000.0,45180000.0,536150000.0,712349950.0,44700000.0,555580000.0,2494800100.0,129570010.0,95970000.0,1065310100.0,693979970.0,3120000.0,736610000.0,2513030100.0,521750000.0,24800000.0,367650000.0,689190000.0,-610000.0,130890000.0,284950000.0,275230000.0,178610000.0,1988230000.0,,59650000.0,53580000.0,199200000.0,108610000.0,18340000.0,37270000.0,210060000.0,9740000.0,215790000.0,110090000.0,687770050.0,175660000.0,53130000.0,437170020.0,28450000.0,-5040000.0,334390000.0,467090000.0,8250000.0,1585100000.0,1361189900.0,893370000.0,32279998.0,238410000.0,8260000.0,133660000.0,8310000.5,1784400000.0,64820000.0,51580000.0,486610000.0,814760000.0,1264140000.0,256260020.0
2001,-3080000.0,737490000.0,477580000.0,452450020.0,4120000.0,268160000.0,336070000.0,11730000.0,312420000.0,247550000.0,470450020.0,659730000.0,1454080000.0,571820000.0,111860000.0,11080000.0,1086990000.0,68800000.0,36150000.0,40000.0,1101040000.0,385050000.0,-280000.0,560000.0,89770000.0,45500000.0,120600000.0,87540000.0,2081239900.0,334429980.0,786229950.0,423930000.0,120090000.0,629610000.0,46110000.0,136710000.0,35690000.0,94300000.0,-1370000.0,84830000.0,564789950.0,97740000.0,30300000.0,169570000.0,350190000.0,278940000.0,2070050000.0,479240000.0,123080000.0,1780010000.0,44230000.0,198240000.0,14040000.0,462370000.0,1040210000.0,1260000.0,463880000.0,83130000.0,108020000.0,24320000.0,16520000.0,356050000.0,99050000.0,4410000.0,868520000.0,190340000.0,272050000.0,746520000.0,1938090000.0,2512450000.0,174140000.0,216990000.0,251950000.0,111160000.0,707680000.0,214000000.0,757830000.0,196280000.0,552490000.0,22870000.0,16010000.0,-124840000.0,7890000.0,309930000.0,319230000.0,62360000.0,11770000.0,28350000.0,343420000.0,90050000.0,233470000.0,188620000.0,870000.0,802900030.0,188390000.0,605160000.0,32400002.0,165400000.0,99670000.0,415160000.0,586310000.0,3170000.0,166120000.0,,256680000.0,,1603729900.0,465140000.0,35070000.0,668750000.0,43110000.0,191110000.0,511420000.0,433709980.0,265940000.0,1418449900.0,538680000.0,18190000.0,7090000.0,,85979546000.0,2670560000.0,57520000.0,657150000.0,759300000.0,44980000.0,472490000.0,1736100000.0,211230000.0,94860000.0,1629860000.0,675440000.0,6320000.0,1144010000.0,1737500000.0,505350000.0,17240000.0,328080000.0,696690000.0,-340000.0,127240000.0,555040000.0,398680000.0,258049980.0,2283410000.0,,67040000.0,41580000.0,293010020.0,226280000.0,47470000.0,19770000.0,277230000.0,10120000.0,320360000.0,76550000.0,351210000.0,262910000.0,109010000.0,374000000.0,34920000.0,-12570000.0,595080000.0,306290020.0,13180000.0,1956000000.0,1358720000.0,837500000.0,24920000.0,223750000.0,13560000.0,74500000.0,3820000.0,1841660000.0,59460000.0,71040000.0,601659970.0,728710000.0,916200000.0,259930000.0
2002,17530000.0,1932220000.0,647440000.0,483620000.0,6080000.0,162770000.0,450660000.0,16660000.0,475420000.0,278829980.0,357070000.0,714340030.0,1222920100.0,512300000.0,94010000.0,6200000.0,889360000.0,65040000.0,34460000.0,30000.0,943990000.0,325560000.0,7280000.0,-1000000.0,91580000.0,57670000.0,89320000.0,17350000.0,1997770000.0,1729220000.0,991700030.0,1848080000.0,91990000.0,701900000.0,43440000.0,150620000.0,28920000.0,101680000.0,-2920000.0,52860000.0,267299980.0,113640000.0,41220000.0,233290000.0,306240000.0,363340000.0,1986390000.0,358050000.0,92790000.0,2053000000.0,52950000.0,159820000.0,114510000.0,479740000.0,1061709950.0,20000.0,391940000.0,96110000.0,98190000.0,33180000.0,15090000.0,393920000.0,71380000.0,5260000.0,554630000.0,206180000.0,234910000.0,263579980.0,1822610000.0,2412190000.0,176930000.0,188390000.0,1104160000.0,51280000.0,869540000.0,279360000.0,595580000.0,243420000.0,609570000.0,33940000.0,40260000.0,-99250000.0,9030000.0,337680000.0,315900000.0,86030000.0,11100000.0,48140000.0,346210000.0,119150000.0,220590000.0,125980000.0,1620000.0,579140030.0,218770000.0,583680000.0,30510000.0,208520000.0,80540000.0,435589980.0,670059970.0,18460000.0,164760000.0,,252440000.0,,3555660000.0,580780000.0,39350000.0,588000000.0,118000000.0,221040000.0,524380000.0,467160000.0,454910000.0,655070000.0,486709980.0,27150000.0,116450000.0,,96348810000.0,2852820000.0,45010000.0,708600000.0,739780030.0,39910000.0,463650000.0,1485020000.0,414950000.0,91800000.0,1542310000.0,677310000.0,7830000.0,667280000.0,1969200000.0,564890000.0,21900000.0,478210000.0,694460000.0,10640000.0,60660000.0,595950000.0,385890020.0,248910000.0,3242200000.0,,42970000.0,20360000.0,252180000.0,88210000.0,33349998.0,89140000.0,90980000.0,5960000.0,364760000.0,82180000.0,362109980.0,225180000.0,61850000.0,386280000.0,34050000.0,-17320000.0,326869980.0,437350000.0,16770000.0,2002800000.0,1146650000.0,749120000.0,25390000.0,267209980.0,6760000.0,91290000.0,-180000.0,1533200000.0,52490000.0,63130000.0,339869980.0,820299970.0,1253980000.0,303660000.0
2003,104110000.0,2119750000.0,678410000.0,467440000.0,6590000.0,161600000.0,344530000.0,6640000.0,387620000.0,318650000.0,413520000.0,743730000.0,1724010000.0,569190000.0,178180000.0,5720000.0,733510000.0,65610000.0,17210000.0,50000.0,1052829950.0,278149980.0,28890000.0,540000.0,96750000.0,39390000.0,68850000.0,108600000.0,1608020000.0,350630000.0,1202980000.0,7511510000.0,93490000.0,1172100000.0,33060002.0,201180000.0,53100000.0,106380000.0,-1950000.0,20500000.0,360200000.0,104350000.0,14100000.0,105850000.0,323530000.0,285390000.0,1417770000.0,441520000.0,116010000.0,2254320000.0,69440000.0,158720000.0,-13000000.0,315210000.0,1330760100.0,40000.0,339140000.0,83040000.0,198020000.0,28370000.0,12200000.0,351530000.0,80920000.0,6460000.0,428890020.0,171190000.0,264709980.0,337670000.0,2024900000.0,753500000.0,177710000.0,3288899800.0,634130000.0,20230000.0,1864280000.0,350770000.0,716930000.0,230460000.0,574940000.0,25210000.0,90000.0,-474360000.0,7390000.0,324980000.0,723110000.0,149650000.0,10630000.0,20040000.0,663909950.0,105660000.0,507670000.0,155470000.0,150000.0,768050000.0,165990000.0,738970000.0,21730000.0,160170000.0,73840000.0,370410020.0,766789950.0,12540000.0,159200000.0,11010000.0,268980000.0,,1444740000.0,347670000.0,-19550000.0,699030000.0,124060000.0,208320000.0,601800000.0,651659970.0,426040000.0,1011940030.0,605970000.0,30550000.0,86620000.0,,98311610000.0,1324780000.0,47860000.0,681349950.0,829210050.0,32720002.0,423330000.0,1639160000.0,186390000.0,83740000.0,1444220000.0,687680000.0,6480000.0,797890000.0,1771910000.0,464760000.0,17020000.0,865460030.0,622040000.0,9060000.0,132200000.0,459660000.0,290320000.0,251710000.0,1811710000.0,,51450000.0,15180000.0,218910000.0,77060000.0,44760000.0,12400000.0,163030000.0,2880000.0,343020000.0,68840000.0,-906080000.0,187140000.0,36790000.0,258190000.0,34000000.0,-4900000.0,377510000.0,227440000.0,9270000.0,2323220000.0,1372190000.0,471829980.0,24320000.0,249100000.0,8149999.5,112480000.0,-740000.0,1951210000.0,55010000.0,48780000.0,324850020.0,876830000.0,1051000000.0,252650000.0
2004,-13880000.0,2882780000.0,1438030100.0,373869980.0,6430000.0,117630000.0,327930000.0,1950000.0,216680000.0,451850020.0,487160000.0,808200000.0,1752660100.0,752730000.0,72470000.0,6620000.0,853400000.0,64320000.0,8240000.0,110000.0,877450000.0,199280000.0,36920000.0,850000.0,88680000.0,62020000.0,135920000.0,77430000.0,1849870000.0,199260000.0,968539970.0,2352670000.0,141180000.0,730789950.0,31340000.0,183470000.0,34490000.0,125930000.0,530000.0,73420000.0,340180000.0,77410000.0,32980000.0,121580000.0,382560000.0,246180000.0,1940960000.0,345260000.0,165960000.0,2330800000.0,83920000.0,117400000.0,48850000.0,402130020.0,1703210000.0,230000.0,341260000.0,76160000.0,96300000.0,34960000.0,18530000.0,293160000.0,123910000.0,8730000.0,674100000.0,157380000.0,368880000.0,368510000.0,268690020.0,967690000.0,226250000.0,6038760000.0,674200000.0,113510000.0,820890000.0,299650000.0,810480000.0,243490000.0,497880000.0,20610000.0,-310000.0,-78830000.0,4450000.0,273880000.0,330510000.0,280260000.0,14530000.0,-22630000.0,464750000.0,116530000.0,303760000.0,198320000.0,129999.99,931050000.0,153380000.0,1527710000.0,32000000.0,173730000.0,67460000.0,334620000.0,738070000.0,7640000.0,150190000.0,25100000.0,257410000.0,,1558839900.0,237970000.0,39760000.0,620900030.0,295940000.0,224740000.0,622490000.0,673390000.0,718219970.0,1365339900.0,523909980.0,22110000.0,122840000.0,,102379880000.0,1618510000.0,37920000.0,599680000.0,548400000.0,25810000.0,423100000.0,1869339900.0,212330000.0,46700000.0,1487479900.0,687820000.0,4420000.0,1109520000.0,1759590000.0,611789950.0,21080000.0,1294480000.0,1295410000.0,10590000.0,193160000.0,461560000.0,314080000.0,257329980.0,1480790000.0,,41410000.0,30050000.0,282020000.0,76240000.0,25610000.0,12260000.0,136300000.0,3730000.0,417910000.0,81250000.0,87800000.0,292500000.0,60490000.0,216260000.0,28780000.0,-1870000.0,383810000.0,353490000.0,11290000.0,2176740000.0,1533600000.0,492820000.0,29720000.0,285440000.0,11290000.0,57860000.0,-1500000.0,1904520100.0,55640000.0,43390000.0,329370000.0,784420000.0,1366100000.0,230970000.0
2005,,3558130000.0,503460000.0,376950000.0,,110580000.0,215380000.0,8640000.0,247940000.0,449760000.0,425149980.0,850820030.0,1506020000.0,,,,651850000.0,71210000.0,13590000.0,,673440000.0,252970000.0,-820000.0,,93660000.0,61560000.0,108800000.0,205470000.0,1933520000.0,112220000.0,509140000.0,2206140000.0,1676240000.0,847260000.0,27410000.0,203570000.0,38240000.0,109350000.0,,,,88040000.0,25440000.0,116520000.0,409440000.0,320960000.0,1334090000.0,442690020.0,,2420620000.0,83630000.0,139550000.0,59070000.0,364470000.0,1381729900.0,,237810000.0,72990000.0,80890000.0,44450000.0,63370000.0,324510000.0,124220000.0,,766460000.0,151450000.0,473210000.0,,2802169900.0,2186090000.0,122000000.0,27432910000.0,,57120000.0,917229950.0,244270000.0,914630000.0,264010020.0,541210050.0,31970000.0,3070000.0,,,286840000.0,282540000.0,280600000.0,26630000.0,12740000.0,1207390000.0,80040000.0,,,,883900000.0,207870000.0,1098960000.0,82480000.0,262359980.0,72600000.0,277300000.0,885940030.0,,172040000.0,4680000.0,223780000.0,,1567100000.0,226480000.0,38160000.0,685360000.0,35200000.0,143180000.0,,634360000.0,7352540000.0,799330050.0,485610000.0,13070000.0,22000000.0,,123126830000.0,1771650000.0,34790000.0,578219970.0,675990000.0,28640000.0,396180000.0,,109930000.0,71890000.0,1252340000.0,,,,,690990000.0,24200000.0,2305650000.0,842789950.0,,278510000.0,404680000.0,266450020.0,295970020.0,1285320000.0,,39150000.0,51740000.0,,,52590000.0,20450000.0,93250000.0,6130000.0,479050000.0,99590000.0,-119840000.0,280160000.0,29800000.0,230140000.0,40940000.0,-3020000.0,418790000.0,487910000.0,11870000.0,1787250000.0,1470720000.0,507920000.0,21450000.0,198560000.0,8930000.0,59760000.0,,1922770000.0,54760000.0,54000000.0,354680000.0,830219970.0,1381440000.0,451910000.0
2006,,3536940000.0,200860000.0,379500000.0,,131429990.0,259709980.0,3530000.0,231630000.0,508740000.0,473670000.0,1061339970.0,1197189900.0,,,,624840000.0,90160000.0,8860000.0,,960390000.0,122500000.0,-640000.0,,107920000.0,81420000.0,158460000.0,115690000.0,1419150100.0,287010020.0,2020710000.0,2679690000.0,297440000.0,1279540100.0,36380000.0,166440000.0,35580000.0,98690000.0,,,,132990010.0,22860000.0,102050000.0,271690020.0,261239980.0,1095729900.0,146160000.0,,2408520000.0,72360000.0,138760000.0,35440000.0,429910000.0,1437960000.0,,205830000.0,86780000.0,103020000.0,29280000.0,31580000.0,574680000.0,153880000.0,,596740000.0,233650000.0,652340030.0,,1530780000.0,1584230000.0,136490000.0,11006559000.0,,48860000.0,734669950.0,194340000.0,1115010000.0,275230000.0,559360000.0,31220000.0,5440000.0,,,358160000.0,954700000.0,314320000.0,47100000.0,21750000.0,783300000.0,81340000.0,,,,1265790100.0,264420020.0,919920000.0,40070000.0,310470000.0,72130000.0,237840000.0,1027160060.0,,168160000.0,114600000.0,207290000.0,,1913740000.0,252180000.0,21640000.0,826940000.0,255480000.0,184250000.0,,640210050.0,12741510000.0,739380030.0,529780030.0,25080000.0,61070000.0,,117631780000.0,2415690000.0,49120000.0,562510000.0,694310000.0,46630000.0,393190000.0,,66920000.0,79380000.0,1599910000.0,,,,,707090050.0,22960000.0,2469260000.0,1013170000.0,,278320000.0,432269980.0,206460000.0,467960000.0,1863900000.0,,26850000.0,73070000.0,,,39360000.0,15780000.0,24870000.0,-500000.0,346520000.0,93000000.0,-187430000.0,247200000.0,40900000.0,257560000.0,30250000.0,14200000.0,496029980.0,643280000.0,16890000.0,2199030000.0,1861210000.0,586680000.0,28240000.0,180380000.0,5400000.0,67390000.0,,1920180100.0,66170000.0,60690000.0,339910000.0,862619970.0,1755080000.0,319560000.0
2007,,5140460000.0,240180000.0,280700000.0,,96640000.0,298290020.0,5310000.0,168050000.0,424560000.0,447720000.0,828669950.0,927560000.0,,,,586200000.0,93260000.0,23450000.0,,490709980.0,344020000.0,19830000.0,,65460000.0,120920000.0,191330000.0,112720000.0,1808209900.0,208780000.0,2013339900.0,1215740000.0,108200000.0,872229950.0,44360000.0,155830000.0,68060000.0,106500000.0,,,,107830000.0,18620000.0,156240000.0,403190000.0,251120000.0,1351969900.0,134890000.0,,2418750000.0,58400000.0,140910000.0,55130000.0,350090000.0,978880000.0,,222800000.0,99980000.0,115020000.0,33020000.0,18920000.0,483390000.0,84670000.0,,392240000.0,175440000.0,668630000.0,,705130000.0,1269600000.0,107650000.0,10644901000.0,,32050000.0,753970000.0,277450020.0,1352410000.0,201180000.0,641920000.0,30900000.0,3650000.0,,,335510000.0,1062400000.0,333860000.0,20900000.0,16760000.0,467560000.0,126940000.0,,,,1280910100.0,238930000.0,738460000.0,31910000.0,140600000.0,67350000.0,221090000.0,932170000.0,,211500000.0,104650000.0,203740000.0,,1623000000.0,291800000.0,71390000.0,705880000.0,218350000.0,248130000.0,,506070000.0,1768720000.0,730920000.0,540190000.0,31480000.0,235200000.0,,109914670000.0,1235290000.0,-109820000.0,389250000.0,713310000.0,26950000.0,407709980.0,,115010000.0,133800000.0,1853760000.0,,,,,668370000.0,-144630000.0,2369000000.0,782140000.0,,293980000.0,536340030.0,134870000.0,424480000.0,857030000.0,,50920000.0,154850000.0,,,54850000.0,6710000.0,87250000.0,16150000.0,376940000.0,130660000.0,-309290020.0,174590000.0,22120000.0,310650000.0,34200000.0,21480000.0,335760000.0,822990000.0,12490000.0,2459970000.0,1488430100.0,467340000.0,38340000.0,164680000.0,66350000.0,78230000.0,,1724430100.0,67250000.0,39250000.0,164450000.0,894700000.0,1017440000.0,523060000.0
2008,,5124450300.0,356690020.0,337090000.0,,124100000.0,246530000.0,5600000.0,182450000.0,460400000.0,548550000.0,824490000.0,1169010000.0,,,,440589980.0,111240000.0,23680000.0,,586120000.0,462950000.0,9320000.0,,68310000.0,793930000.0,255510000.0,100300000.0,1756040100.0,407400000.0,525109980.0,1516740000.0,443029980.0,1135390000.0,40380000.0,206720000.0,76530000.0,126000000.0,,,,133289990.0,20470000.0,182670000.0,309770000.0,255550000.0,1872240000.0,117400000.0,,2974540000.0,50020000.0,111550000.0,61630000.0,798610000.0,1056069950.0,,325080000.0,90740000.0,115200000.0,32040000.0,31550000.0,529770020.0,120090000.0,,424829980.0,236920000.0,872380000.0,,840619970.0,1902790000.0,96020000.0,10501049000.0,,87930000.0,856110000.0,350250000.0,1358970000.0,283200000.0,604690000.0,29120000.0,44540000.0,,,431950000.0,1087530000.0,1329740000.0,75650000.0,15280000.0,558290000.0,126450000.0,,,,1438440000.0,275100000.0,648720000.0,50920000.0,180740000.0,65180000.0,212780000.0,868930000.0,,552430000.0,88140000.0,222620000.0,,1750020000.0,416780000.0,105390000.0,891979970.0,151730000.0,222990000.0,,561909950.0,1055110000.0,651990000.0,572340030.0,36090000.0,78010000.0,,122505280000.0,1120360000.0,38160000.0,494450020.0,139370000.0,48470000.0,379149980.0,,244400000.0,144770000.0,2561610000.0,,,,,828070000.0,740000.0,2767110100.0,946200000.0,,265690000.0,331220000.0,246150000.0,813880000.0,934750000.0,,37570000.0,96830000.0,,,73280000.0,7230000.0,162060000.0,,486810000.0,276090000.0,-553680000.0,219790000.0,12640000.0,284660000.0,29080000.0,9130000.0,364880000.0,1063460000.0,17440000.0,1958870000.0,1532800000.0,637190000.0,32490002.0,169040000.0,24660000.0,60650000.0,,1751300100.0,107040000.0,43020000.0,337980000.0,1206660100.0,1103950000.0,668720000.0
2009,,6568600000.0,241250000.0,330420000.0,,116600000.0,283600000.0,4450000.0,182920000.0,540490000.0,611320000.0,894710000.0,1063979970.0,,,,406450020.0,105750000.0,27730000.0,,607900000.0,402440000.0,12240000.0,,69780000.0,339910000.0,224270000.0,77490000.0,1507980000.0,2273340200.0,627600000.0,2109139800.0,272240000.0,1228710000.0,50070000.0,204150000.0,105280000.0,117080000.0,,,,156290000.0,35340000.0,145660000.0,289829980.0,241740000.0,1049040060.0,146000000.0,,3069140000.0,70710000.0,147110000.0,77670000.0,708270000.0,1428030100.0,,250440000.0,113920000.0,134530000.0,32290000.0,45480000.0,397290020.0,110540000.0,,400320000.0,169620000.0,1041540030.0,,912320000.0,2031400100.0,92660000.0,3350570000.0,,157330000.0,863540000.0,275080000.0,1903380000.0,247750000.0,640560000.0,29180000.0,3350000.0,,,357890020.0,587720000.0,503429980.0,41110000.0,39300000.0,489460000.0,119760000.0,,,,1037270000.0,235330000.0,422880000.0,22770000.0,230380000.0,72750000.0,206920000.0,874720000.0,,373700000.0,73840000.0,258739980.0,,1918380000.0,348040000.0,157300000.0,750110000.0,132770010.0,354230000.0,,447690020.0,1302960000.0,625030000.0,635240000.0,28250000.0,24070000.0,834909950.0,126218850000.0,1554199900.0,65860000.0,482490000.0,415269980.0,41050000.0,481440000.0,,72880000.0,164540000.0,2833889800.0,,,,,887770050.0,310000.0,2637520100.0,920700000.0,,259480020.0,428410020.0,311309980.0,716630000.0,619770050.0,,29530000.0,154930000.0,,,61500000.0,21690000.0,132729990.0,,606010000.0,520250000.0,8160000.0,266140020.0,40020000.0,233530000.0,40590000.0,7210000.0,484989980.0,1314500000.0,16520000.0,2480580000.0,1524880000.0,691650050.0,50090000.0,148320000.0,28460000.0,61900000.0,,2068889900.0,122240000.0,73880000.0,368600000.0,1228090000.0,1329290000.0,831500000.0
2010,,6882540000.0,250880000.0,374500000.0,,127280000.0,335989980.0,18930000.0,164870000.0,661700030.0,738200000.0,1101990000.0,1425060100.0,,,,532880000.0,148040000.0,24120000.0,,582240000.0,511540000.0,15940000.0,,91920000.0,173130000.0,276620000.0,188970000.0,762090050.0,888370000.0,563170000.0,3705850000.0,1346570000.0,740490000.0,72960000.0,344530000.0,92140000.0,137850000.0,,,,129929990.0,33110000.0,206300000.0,205490000.0,180150000.0,638750000.0,173030000.0,,3799300000.0,74840000.0,71540000.0,103490000.0,654030000.0,1821300100.0,,232690000.0,124980000.0,132940000.0,85420000.0,34310000.0,423450020.0,111230000.0,,507860000.0,136260000.0,3184620000.0,,1387410000.0,2809930000.0,112970000.0,2535380000.0,,147360000.0,1099920000.0,211260000.0,1814650000.0,359470000.0,700950000.0,24060000.0,11660000.0,,,389910000.0,467130020.0,1481120000.0,8440000.0,42740000.0,555260000.0,279210000.0,,,,999240000.0,502520000.0,513429980.0,84240000.0,519750000.0,25000000.0,188430000.0,1173339900.0,,364260000.0,81000000.0,301490000.0,,2073560000.0,390630000.0,128640000.0,1080790000.0,9910000.0,290480000.0,,790000000.0,2266400000.0,533580030.0,806600000.0,28120000.0,-23040000.0,546370000.0,129179700000.0,3199720000.0,113360000.0,-136370000.0,642960000.0,31130000.0,523490000.0,,84570000.0,123750000.0,2727440000.0,,,,,1119729900.0,,2216190000.0,987160000.0,,339770000.0,488900000.0,335429980.0,533070000.0,701400000.0,,51310000.0,105130000.0,,,99420000.0,54040000.0,146720000.0,,537490000.0,415690020.0,21790000.0,408440000.0,39930000.0,298070000.0,65550004.0,4760000.0,552669950.0,965730000.0,13640000.0,3191740000.0,1835490000.0,709860000.0,44950000.0,209170000.0,17540000.0,56210000.0,,2758900000.0,114630000.0,126310000.0,712340030.0,1182820000.0,1000980000.0,775789950.0
