Date,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BEL,BGR,BHR,BHS,BIH,BLR,BLZ,BRA,BRB,BRN,CAN,CHE,CHL,COL,CPV,CRI,CUB,CYP,CZE,DEU,DMA,DNK,DOM,ECU,EGY,ESP,EST,FIN,FJI,FRA,GBR,GEO,GLP,GRC,GRD,GTM,GUF,GUY,HKG,HRV,HUN,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KGZ,KNA,KOR,KWT,LBN,LCA,LKA,LTU,LUX,LVA,MDA,MDV,MEX,MKD,MLT,MNE,MNG,MTQ,MUS,MYS,MYT,NIC,NLD,NOR,NZL,OMN,PAN,PER,PHL,POL,PRI,PRT,PRY,QAT,REU,ROU,RUS,SAU,SGP,SLV,SRB,STP,SUR,SVK,SVN,SWE,SYC,SYR,THA,TJK,TKM,TTO,TUR,UKR,URY,USA,UZB,VCT,VEN,ZAF
1987,0.3578437,,0.30459762,0.21290618,0.7692307,0.59758085,0.25910702,0.13335083,0.5406636,0.057828814,1.5933715,0.3633721,0.05785856,0.19615497,0.52562416,0.2597588,1.1921136,,0.48390675,0.571323,0.5513117,0.80812335,,1.038645,0.5378079,,0.09194932,,0.8791209,0.3200969,0.31748652,0.5837066,0.040114902,0.9375212,0.30089173,0.5730958,,0.86981905,0.9856567,0.023741689,,0.19862843,,0.5632191,,,0.23368819,0.086661644,0.22159733,0.694157,,,0.2900232,0.60867184,0.31720945,0.8913044,,0.5182568,0.21492246,0.18956107,1.6701461,0.34802067,0.16328435,,0.4324324,,0.2844218,0.12300123,0.29860032,0.20903322,,0.8482848,,0.1014885,,,,0.18234311,,,,0.9877331,0.55791414,0.6707984,,1.0433828,,,0.274074,0.43841338,0.18653785,,,,0.13724704,0.19528788,,0.8959757,,,0.9940358,0.63001144,,0.17139688,0.4747361,0.0,,0.074688375,0.08049369,0.0746213,1.2043705,,0.17104745,0.39828637,0.4861248,0.27283394,0.75301206,0.64575076,
1988,0.25473282,,0.29531646,0.1124638,0.2754821,0.659858,0.28103718,0.07581341,0.611033,0.043767758,1.2475377,,0.0879567,0.20745878,,0.26182878,1.149954,,0.46365735,0.57215405,0.49439108,0.7820003,,1.0051169,0.61962795,,0.10422136,,0.0,0.36156496,0.40243173,0.57650006,,0.973901,0.32882327,0.59075165,,0.8648494,1.0288396,0.03365304,,0.14609283,1.0582011,0.54914194,,0.3730415,0.18998903,0.10249402,0.23849988,0.77580744,,,0.330033,0.5209761,0.32998037,1.0378562,,0.49406442,0.18676418,0.1944854,1.2903225,0.3265087,,,1.0169492,,0.281548,0.20476069,0.24675365,0.20287445,,0.77722853,,0.14630577,,,,0.149276,,,,1.0832534,0.6100784,0.5947386,,1.4282669,,,0.28342515,0.6171119,0.19239384,,,,0.15116233,0.182906,,0.28490028,,,,0.6179775,,0.15162605,0.5384679,,,,0.104715005,0.124464616,1.1324042,,0.1786175,0.33009708,0.49492645,0.1937812,,0.62496173,
1989,0.13209313,,0.27151486,0.20140986,0.48192772,0.6763123,0.23619121,0.08860414,0.65588427,0.06548054,,,0.052661017,0.21936817,0.2688172,0.26401514,1.042119,,0.47757444,0.5863802,0.436033,0.7227171,,0.8427216,0.5923748,,0.12368196,,0.0,0.3470459,0.28702396,0.5489408,,0.9683001,0.3776435,0.5862118,,0.8774134,1.0177382,0.05735284,,0.086281285,0.26773763,0.52804315,,0.7793654,0.21420044,0.08369952,0.19765714,0.74117905,,,0.17492712,0.6123163,0.35122487,1.0418376,,0.48630854,0.19861051,0.21825652,1.1881188,0.4127137,,,1.2614679,,0.2542595,0.12444002,0.2731402,0.18198588,,0.7531363,,0.7205157,,,,0.27353874,,,,1.1139987,0.68521917,0.65079135,,1.2346971,,,0.26943147,0.7119492,0.21928912,,,,0.13465099,0.19624396,,0.60459495,,,,0.47291487,,0.12319889,0.52337825,,,,0.10780057,0.14125827,1.0958236,,0.19281042,0.46250972,0.5323033,0.17420503,,0.59491557,
1990,,,0.3021854,0.21825126,0.7425743,0.66602194,0.33875012,0.049043648,0.75578606,0.06537272,,,0.03780978,0.19985035,1.0218978,0.28661227,1.0167992,,0.46308595,0.5114608,0.5533315,0.6846171,,1.2141474,0.62098026,,0.08206494,0.46416226,1.171875,0.34989846,0.31054616,0.5297011,,0.9902684,0.35328454,0.58098906,,0.8973757,1.025399,0.0130591,,0.04885717,0.89858794,0.51128924,,0.5740058,0.22948349,0.09196812,0.20115337,0.8670705,,,0.17605634,0.68559897,0.3794316,0.73118633,,0.49347496,0.16616584,0.19620667,1.0775862,0.46805057,,,1.4675052,,0.22132798,0.05217846,0.27289438,0.14377637,,0.7457272,,0.66445184,,,,0.18967026,,,,1.1170279,0.61249757,0.6673202,,,,,0.28730306,0.68079245,0.29869562,,,,0.12950957,0.18677615,,0.8999928,1.7219388,,,0.8733624,,0.17246024,0.5927981,,,0.09306488,0.08782556,0.14754418,1.3665202,,0.17868431,0.44356173,0.52549195,0.12926224,1.3412817,0.5984101,
1991,,,0.3043355,0.21341982,0.24691358,0.6538981,0.2529127,0.01791352,0.7316441,0.057958942,,,0.05541069,0.23113824,0.26954177,0.28979474,1.1842105,,0.45917532,0.6705623,0.5383239,0.6188452,,0.856295,0.7335202,,0.05792904,0.42974174,2.123552,0.32873663,0.3971775,0.5231283,0.064097986,0.9935118,0.31955364,0.5455725,,0.92264885,1.05342,0.0129101705,,0.065969974,0.5722461,0.60359967,,0.8573313,0.12903225,0.07477386,0.20785427,0.8082808,,,0.22271715,0.7004414,0.38242573,1.1000805,,0.48915577,0.15233481,0.15230565,1.754386,0.53537536,,,0.54525626,,0.2657694,0.23498695,0.23290586,0.17229347,,0.7402083,0.1149503,0.59192204,,,,0.07336757,,,,1.118823,0.6425416,0.59267646,,,,,0.27478582,0.7938317,0.24530236,,,,0.13624085,0.18685044,,0.54221535,1.719811,,,1.3394918,,0.30531982,0.6162046,,,0.10516481,0.14515984,0.5875269,1.5380859,,0.18493724,,0.5055501,0.16731392,,,
1992,0.11602274,,0.27176315,0.19748306,1.4117647,0.69971037,0.33188236,0.02146006,0.75335896,0.068519786,,,,0.21427226,,0.29736805,0.71881604,,0.5016918,0.6275882,0.47509786,0.43697798,,0.8486332,0.7898538,,0.07811396,0.4187734,2.1201415,0.33032733,0.27351052,0.57458353,0.05098506,0.98909557,0.38258967,0.6499238,,0.91154873,1.0656866,0.00214206,,0.07635065,1.5673982,0.68787265,,0.60422957,0.1965602,0.08494208,0.21508123,0.8114836,,,0.11634671,0.58811176,0.38028863,,,0.47767854,0.20478559,0.19276209,0.2570694,0.75700116,,,1.0309278,,0.265348,0.07731959,0.211685,0.19491431,,0.7569115,0.068655595,1.0,,,,0.101951644,,,,1.0432144,0.64377683,0.7082049,,,,0.3348155,0.27039334,0.6205286,0.22834887,,,,0.1428815,0.18777929,,0.7369529,1.6630825,,,0.6889242,0.01684667,0.26897016,0.5539872,,,0.11332556,0.1634076,0.47984296,1.1016055,,0.19466193,,0.4920912,0.17631271,,0.5273329,
1993,0.7151872,,0.25378025,0.12,2.6258206,0.71613073,0.26176423,0.06059573,0.9876058,0.0639036,,1.387925,,0.20304333,0.0,0.3022331,0.7434944,,0.4787421,0.57269007,0.4694405,0.44293702,,0.78125,0.70800066,,0.06769049,0.38951486,1.2455516,0.32304493,,0.48805597,,0.951537,0.23489618,0.70745474,,0.9335611,0.76327187,,,0.12728523,1.7881706,0.6376066,,0.5759858,0.27136144,0.1199701,0.24959399,0.7683215,,,0.22818026,0.5515151,0.39466655,,,0.45416674,0.20727113,0.15646279,0.0,1.027842,0.17436792,,0.524659,,0.2385755,0.38304392,0.25236434,0.2527416,,0.73961186,0.07696748,1.3372957,,,,0.08247423,,,,0.9398018,0.61557597,0.73867184,,,,0.46869212,0.2704196,0.74757826,0.29045722,,,,0.11240948,0.18930757,,0.41195416,1.7267137,,,,0.01707553,0.17989206,0.6290154,,,,0.087175116,0.33685154,1.2262971,,0.19685465,0.55989623,0.50649023,0.19477749,,0.54383314,
1994,0.8675921,,0.2815149,0.2028233,1.1160715,0.7859382,0.23300777,0.061907113,1.0233383,0.072459236,,0.84470433,,0.18076506,0.2621232,0.30817774,1.6209477,,0.5379641,0.6259377,0.55934787,0.45500928,,0.8562416,0.643373,,0.08179053,0.35403392,0.7561437,0.38134828,0.2931596,0.50620544,,0.953755,0.33315325,0.6153782,,0.9764119,0.79074496,0.01682854,,0.16358748,2.1794872,0.65943474,,0.44144982,0.23252724,0.11115153,0.23214808,0.75610703,,,0.23296447,0.60831964,0.42654923,,,0.49364507,0.19615047,0.18054919,0.0,1.0928701,0.31755194,,2.2105262,,0.25599104,0.13415615,0.25145483,0.19761328,,0.766278,0.10145202,1.7790956,,0.5872147,,0.16588332,,,,1.0429232,0.639804,0.7233807,,,,0.5886013,0.26863492,0.6855817,0.28206906,,,,0.0804206,0.18080565,,0.42537853,,,,,0.031138709,0.16013223,0.6812466,,,0.21962124,0.13268907,0.12162036,1.3493091,,0.20897931,0.596303,0.53168195,0.21562617,,0.6030851,
1995,0.30512485,,0.24232543,0.17309396,1.7582418,0.7817371,0.22298604,0.110175505,1.1373061,0.0593006,,1.2468828,,0.18987104,0.10741139,0.31743607,1.12,,0.5656447,0.8518828,0.57938904,0.3307906,,0.76091594,0.71981215,,0.08141596,0.3376713,0.6849315,0.43460956,0.27717626,0.48951185,,0.9903907,0.39370078,0.5636087,,0.97965086,0.8082195,0.00528066,,0.16174445,0.94466937,0.5970012,,0.6179992,0.29133755,0.12664239,0.25372857,0.83387583,,,0.31201246,0.7044246,0.49183568,,,0.5358194,0.21197982,0.14627804,0.7407407,0.94919246,0.07934409,,0.51759833,,0.24058624,0.35135135,0.25686473,0.23642004,,0.7679591,0.0673277,1.957164,,,,0.09591669,,,,0.9736503,0.6440618,0.7476034,,,0.53451383,0.48993492,0.2849121,0.68552125,0.3521296,,0.0,,0.072882,0.18967143,,0.44948483,1.4299922,,,0.52117264,0.03226848,0.24778575,0.6065719,,,0.26351273,0.1925658,0.14966246,1.2276046,,0.20627922,0.7539432,0.53781533,0.18222451,0.13157895,,
1996,0.23287754,,0.2978784,0.15640667,,0.75397253,0.20918432,0.17619503,1.0137013,0.09311782,,0.9314704,,0.15950415,0.45095828,0.3798073,,0.49900198,0.5698608,0.8747985,0.5282914,0.27722383,,0.91474307,0.7381185,,0.05142665,0.32451975,0.6589786,0.42331004,0.29962862,0.5334608,,0.99530804,0.34700316,0.612274,,0.9601045,0.7853687,0.03486953,,0.17073655,1.5600624,0.49820188,,0.6859281,0.25589013,0.13034205,0.22217566,0.8006809,,,0.26609898,0.8742571,0.5140864,,,0.5471926,0.18671548,0.1359875,,0.92722756,0.15739769,,1.0718114,0.45248428,0.21913464,0.1562907,0.31177154,0.15182085,,0.82854754,0.00622587,2.0253165,,,,0.17314863,,,,1.0111878,0.7741524,0.76112616,,0.67875326,0.5557114,0.5984963,0.27107933,0.813498,0.3831846,,,,0.04717673,0.18998688,,0.54065293,1.1071131,,,1.2582057,0.03317979,0.1235231,0.6288973,,,0.2915571,0.12896326,0.065083995,1.1838737,,0.19621046,0.6943105,0.54944724,0.17054595,1.5444015,0.7916438,0.06842415
1997,0.2224694,,0.31855598,0.12507817,,0.6674696,0.2127606,0.11285961,1.0317919,0.06811039,1.481888,1.0778444,,0.1463561,0.08510638,0.3843872,,0.45300114,0.5916501,0.79675573,0.57600164,0.36708653,,0.9817672,0.72430027,,0.0434613,0.30648926,0.58479536,0.62242055,0.28637558,0.21708226,,1.0296949,0.3608747,0.6186029,,0.9884616,0.79762316,0.02388599,,0.19150174,,0.49046403,,0.48694974,0.40216985,0.10776691,0.2624898,0.7821158,,,0.37981552,0.6896361,0.51157594,,,0.54039735,0.16798013,0.16792125,,0.8704785,0.124471,,1.4403292,0.4738592,0.26492962,0.29208708,0.28628516,0.1633484,,0.8108863,0.03012774,2.4238226,,,,0.08976661,,,,0.98686874,0.77498543,0.75694466,,0.86750144,0.6203363,0.6225692,,0.8251907,0.36897212,,,,0.05477686,0.17938475,,0.5804488,0.9816709,,,0.52910054,0.03069603,0.25887576,0.68024296,,,0.20329839,0.17067224,0.11880796,1.1903461,,0.18311982,0.8110593,0.5701643,0.18786727,2.1534321,0.7427738,0.6211592
1998,0.32774946,,0.3322864,0.23696682,0.6651885,0.8048179,0.19785804,0.21166763,0.6751192,0.05838057,1.7526289,1.6891892,,0.14785573,0.37037036,0.38319826,,0.32327586,0.549312,0.90622854,0.8211122,0.54686564,,0.8294805,0.77225554,,0.03195559,0.27288234,0.6722689,0.76791954,0.25514922,0.26528132,,1.0684834,0.37539855,0.65194875,,1.0093577,0.8097944,0.05836971,,0.2279191,,0.37728354,,0.73050344,0.36113238,0.08602397,0.24135728,0.84909546,,,0.27457443,0.84702194,0.490395,,,0.53530014,0.17172778,0.14452538,3.1707318,1.1557002,0.16607356,,1.3471503,0.50420314,0.23799594,0.5610473,0.2982456,0.22042984,,0.93463624,0.05927682,3.219448,,,,0.11763168,,,,0.9543068,0.7906031,0.85421634,,0.4215141,0.5510063,0.5815996,,0.9745152,0.39690733,,,,0.05498466,0.17181697,,0.6324763,0.5779381,0.1398728,,1.1796733,0.12040033,0.2888807,0.679284,,0.02013524,0.24862164,0.11680111,0.07745151,0.95475304,,0.18251166,0.7895479,0.5749477,0.19640493,0.7220217,0.7210562,0.5700542
1999,0.18954249,,0.36747563,0.22833894,1.8,0.9088141,0.17902814,0.14472404,0.67010164,0.07693271,1.8229167,1.84127,,0.1506777,0.25231287,0.40632477,,0.44198895,0.6062952,0.9168147,1.12339,0.71586955,,1.0696254,0.69309044,0.03943995,0.04372859,0.26585376,0.48543692,0.78505504,0.3262643,0.22549528,,1.1120932,0.3413894,0.63603956,,1.0264969,0.8215966,0.04705533,,0.3175095,,0.4522714,,0.42887777,0.26361513,0.10009047,0.20389637,0.8402846,,,0.36822727,1.39712,0.48190987,,,0.5325697,0.18793899,0.19786307,0.23529412,1.189986,0.07166746,,0.0,0.44481054,0.25748068,0.7751938,0.29533553,0.17669556,,0.9142921,0.03573768,2.163384,,,,0.19252984,,,,1.0492074,0.7802456,0.77593535,,0.567992,2.0707426,0.7019551,0.16936931,1.1806538,0.43133706,,,,0.0516603,0.19236904,,0.58661145,0.53066456,0.14392176,,0.9557945,0.10114118,0.2700556,0.746771,,0.04536911,0.28432986,0.13335948,0.10164986,1.0585182,,0.18926634,0.9558755,0.71598256,0.19689111,1.5606242,0.59641576,0.66171104
2000,0.23764549,,0.38860106,0.22892821,0.24752475,0.8580258,0.19796823,0.1177705,0.8976866,0.06951263,2.0659125,1.5384616,,0.18091898,0.32594526,0.4401986,2.8818445,0.41450778,0.78555644,0.86497724,0.9655645,0.8062966,,1.0104389,0.6356015,0.055876322,0.050458252,0.27122176,1.6431925,0.65738726,0.25504872,0.24851337,0.13974011,1.1407055,0.3423355,0.64076567,,1.1440144,0.861488,0.03391062,0.8895478,0.30807263,,0.5124004,,,0.3736503,0.11941249,0.24262358,0.793221,,,0.27352297,1.4036298,0.5048909,1.9012611,,0.55040646,0.15249741,0.1465717,0.8264463,1.0187345,0.1182872,,1.2224939,0.56368333,0.23895784,0.63483304,0.37882316,0.24257715,21.485945,0.8485904,0.02318438,2.4217963,0.073909834,,1.3001485,0.25621316,0.52155507,,,0.9364748,0.75878054,1.003069,,0.67413837,0.87685,0.83285415,0.17743215,1.0752689,0.40165198,0.39750752,,,0.05394418,0.19525176,,0.5504587,0.71005076,0.14513369,,1.244168,0.12707685,0.29588982,0.6736815,,0.03461063,0.3424667,0.5328391,0.1424282,1.0023211,,0.18718293,0.85700214,0.7324773,0.2013304,2.2824535,0.55970854,0.63808805
2001,0.39622265,,0.3920389,0.27913177,0.21645021,0.9125038,0.19393584,0.20316227,0.84569675,0.06051545,2.122284,1.9484241,,0.16251005,0.23790643,0.46469933,2.1028037,0.6903353,0.82263666,0.97906435,0.8330178,0.9546851,,0.9225447,0.6851817,,0.0566099,0.28109652,0.98039216,0.7443781,0.27588886,0.30439195,0.16359608,1.2056724,0.41045582,0.63087577,0.5898681,1.1401467,1.0714883,0.02033606,0.8435583,0.382219,1.1551155,0.44152057,1.2121212,0.45366168,0.98783964,0.1109945,0.25646263,0.84072554,,,0.4057971,1.5059026,0.4941712,1.6480429,,0.5446595,0.18773678,0.23870002,0.26666668,1.0569576,0.16040331,,1.1840689,0.5573375,0.30446297,0.4460552,0.27886394,0.21459228,0.18939394,0.82833713,0.053194627,1.9080069,0.07365126,,0.8885598,0.2705837,0.51501536,,,0.9759434,0.76858354,1.00967,,0.7796174,0.8683231,0.8079427,0.1662904,1.0625129,0.54554754,0.49456525,0.4958678,0.67658997,0.04044638,0.18852645,,0.4429372,0.53425306,0.15251292,,1.259542,0.096190855,0.2971688,0.68650866,1.2635379,0.03974863,,0.1271646,0.12770899,1.0253255,,0.20162156,0.888447,0.7399361,0.23916948,1.192053,0.57451504,0.64407724
2002,0.36927623,,0.49967375,0.35219532,1.5765766,1.0169339,0.36384654,0.16549885,0.851949,0.056829788,1.5233415,1.4778326,,0.19228409,0.15576324,0.49399978,2.9464288,0.38424593,0.8300425,1.0361352,0.85595524,0.99753225,,0.91975474,0.6158385,,0.03787774,0.2827658,1.1784512,0.7859993,0.34800565,0.24490824,0.13515027,1.2253878,0.51212204,0.61754644,0.33676,1.1395149,1.1083062,,0.47016275,0.37241977,1.8018018,0.61074483,0.74738413,0.49290222,0.9383378,0.114694774,0.26047745,0.84223294,,,0.43907794,1.7727996,0.4851978,1.87092,,0.54174614,0.18157363,0.28948486,0.56657225,1.1764516,0.20727776,,0.0,0.4943547,0.3408648,0.7216209,0.35079083,0.19114518,0.18484288,0.78723127,0.00556793,2.243484,0.07255577,,1.1702529,0.27224353,0.6019603,,,0.9574655,0.82881016,1.0931274,,0.88509816,0.9360528,0.93162453,0.15271804,1.1280619,0.61205363,0.5439949,,0.59985006,0.04153286,0.17965315,,0.47625437,0.61508226,0.19360802,,1.0290987,0.13583793,0.37965882,0.6658182,1.2364761,0.02741886,0.35834095,0.2570694,0.21283622,0.9455528,,0.19551973,1.0477262,0.75329864,0.20725691,1.1764706,0.53584546,0.6394471
2003,0.35068187,,0.66783714,0.28061813,0.66518843,1.0054331,0.31473014,0.27744585,0.84079504,0.056286693,2.1357381,1.3947847,,0.15991285,0.46985123,0.5010416,3.5876133,0.2970297,0.84052193,0.9513239,0.8485515,1.0437303,,0.886076,0.7267257,,0.04223276,0.29849663,1.0771993,0.7755586,0.32842463,0.27111927,0.11097433,1.191961,0.31952402,0.5995962,0.24525833,1.1029539,1.1294184,,1.2396694,0.4292659,1.7114915,0.62751454,0.554785,0.56157243,0.8785658,0.13694721,0.23854575,0.83235884,,,0.7667032,1.566777,0.68925464,2.3957834,,0.5092857,0.15840104,0.34218946,0.80862534,1.0127281,0.0,,1.0506208,0.5272956,0.3000732,0.45801526,0.3853624,0.15784955,0.19880717,0.8202816,0.033322223,2.2756004,0.10518934,,1.0634396,0.27677494,0.72714907,,,0.9081558,0.773208,0.99782616,,0.7472826,0.98682714,0.9156488,0.18317224,1.0602086,0.33074358,0.43986046,,0.7423905,0.045765728,0.17353278,,0.6790612,0.55111414,0.19914186,,1.1653314,0.12253494,0.6323582,0.6634195,0.0,0.076003045,0.38059932,0.11200716,0.13266999,1.0288066,,0.19532067,1.1081438,0.763799,0.2030412,1.0335917,0.5120462,0.60109544
2004,0.36623845,,0.6952314,,0.19569471,1.0391946,0.33516395,0.104906395,0.798965,0.05903187,2.128623,1.5105741,,,0.3081664,0.48180348,2.8620987,0.9910803,0.7816086,1.0202725,0.94267344,1.0657852,,0.9165402,0.78288746,0.8995215,0.0335893,0.31456572,1.4362657,0.7764617,0.29684237,0.30349013,0.09931608,1.2236042,0.4184337,0.5192956,0.124378115,1.0513939,1.1462215,0.049187392,0.8982036,0.38973907,3.0269058,0.60858905,0.6954103,0.19451469,0.84134936,0.16681406,0.23850496,0.9593581,,,0.82236844,1.6447282,0.7069063,1.7437822,,0.515068,0.19178982,0.33369458,0.0,0.7944115,0.25036514,,1.0280374,0.5795588,0.30478954,0.6133177,0.29025313,0.18959393,0.10090817,0.8194132,0.08914643,2.3674557,0.01753771,,1.1711371,0.21794406,0.8057421,,,0.851684,0.8022881,0.987956,,0.7421701,0.6732034,,0.16835293,1.0480077,,0.514068,0.4454343,0.9536083,0.045192942,0.17291087,,0.7772715,0.65539956,0.16871165,,1.0043042,0.09449973,0.4804837,0.6137529,0.49099836,0.054383498,0.41388035,0.09338812,0.18842134,1.2560778,,0.19336338,1.1306806,0.7733101,0.30086756,2.0382166,0.5587879,0.6423055
2005,0.32707867,,0.61911374,,1.2269939,,0.4748035,,0.76359606,0.12877733,2.3927765,1.9736842,,,0.51132214,0.5100181,3.3160207,1.0261194,0.8273513,0.9439827,0.89777243,1.2227477,,0.96655715,0.94902384,0.95852536,0.06485204,0.31762397,2.0449898,0.8096944,0.39345136,0.3468554,0.11074095,1.216197,0.4735505,0.68899083,0.16801074,1.0111542,1.1631936,0.00982295,0.78578746,0.3758647,1.772152,0.54827344,0.67567563,0.21024466,1.0185353,0.21625796,0.3639525,1.0226469,,,0.48992926,1.7199271,0.7203586,1.3141968,,0.5146725,0.19093807,0.28925174,3.3707867,0.78983545,0.27173913,,1.0582011,0.41408965,0.27397886,0.5170928,0.2898374,0.18125266,0.20100503,0.8790239,0.02173204,2.0447283,0.03425244,,1.2227741,0.3324626,0.7430885,,0.5907979,0.87462056,0.79947513,1.0869164,,0.7191708,0.2994415,,0.16074508,1.1445599,,0.49390548,0.84033614,0.6872852,0.0461654,0.17826024,,0.7981681,0.6174635,0.17701435,,1.2802277,0.10472183,0.3240372,0.6428766,0.1485884,0.04393442,0.39102218,0.07263169,0.15244983,1.2139605,,0.17123616,1.081115,0.7644963,0.24255788,0.8588957,0.46354467,0.62887657
2006,0.38972542,,0.60277855,0.22057201,1.8987341,1.0640128,0.44686723,,0.7332521,0.09961389,1.2084591,1.5028901,,,0.50179213,0.59465194,2.9234736,0.3652968,0.826468,0.9604698,0.9049616,1.3577852,,1.1958416,0.7608467,0.85820174,0.09000297,0.3614779,2.4118738,0.8294397,0.29998025,0.34545296,0.10338033,1.1992635,0.35805035,0.66935515,0.24429967,1.0266459,1.1626565,0.00473317,0.5147563,0.39250058,2.2727273,0.5318539,0.8264463,0.19876763,0.95950824,0.19849935,0.39740735,0.94094515,,,0.6831319,1.6725444,0.7199962,1.9441602,,0.5397206,0.16156733,0.46670812,0.8064516,0.8875255,0.05717553,,2.008032,0.31242818,0.31910384,0.49682584,0.43484825,0.14372814,,0.89155394,0.04294149,1.7101991,0.03351206,,1.0542169,0.5270831,0.9130409,,0.7126496,0.9248589,0.7831822,1.1095847,,0.7521939,0.09924957,0.81043816,0.1479634,1.0423315,,0.67757833,0.34207526,0.8098103,0.03293374,0.18447383,,0.92124045,0.5627444,0.21577698,,0.8813808,0.12945348,0.28052804,0.62232256,0.75301206,0.03498951,0.43566522,,0.17177211,1.3141557,,0.18018922,1.0400314,0.73663634,,1.8205462,0.38134998,0.58828956
2007,0.2753304,,0.5946994,0.22363026,1.6528926,1.0692472,0.49715242,0.04361704,0.6795944,0.08141304,1.3656389,2.0022247,,0.19324325,0.36075035,0.6041074,3.2599492,0.3407155,0.80521387,0.9379757,0.86089456,1.4755065,,1.2360396,0.87394875,1.3568773,0.107993424,0.36522782,1.2345679,0.691015,0.30186832,0.3622501,0.09341234,1.1892745,0.40783504,0.5540505,0.4278922,0.97822434,1.1766405,0.00485696,1.0108303,0.41130167,2.1304927,0.54098314,0.14204545,0.43772382,0.94837725,0.21005595,0.41974455,1.0314045,,,0.51466805,1.8924603,0.736104,,,0.5421651,0.18383515,0.45572406,1.1594203,0.94773656,0.2645003,,,0.316828,0.34630895,0.4605798,0.32974347,0.16260162,0.2680965,1.1135787,0.0051036,1.7679203,0.03345041,,1.2103951,0.46858102,0.947487,,0.6989372,0.89308536,0.71729857,1.0943673,,0.89328015,0.26972353,0.77164507,0.15004267,1.0284891,0.27625903,0.50854087,0.3368894,0.7033409,0.04286309,0.18707536,,0.72301173,0.513573,0.2091338,,1.1830201,0.1114082,0.52195436,0.7122631,0.63492066,0.044627532,0.46611094,,0.18923464,1.2224178,,0.17525762,1.1455467,0.7374907,,1.7310253,0.4134663,0.54979515
2008,0.14867125,,0.6894089,0.22982635,1.1363636,1.0990232,0.44883662,,0.7151118,0.06966876,1.1297071,1.5574651,,0.21437268,0.6149116,0.6334053,2.6533997,0.36663613,0.7891307,0.88514364,0.8423309,1.5019212,,1.244083,0.9754348,1.155179,0.15817356,0.38830513,1.8348624,0.8255782,0.31104827,0.35529608,0.097988546,1.1953697,0.49775112,0.6151965,0.43269974,0.9977952,1.1964872,,1.0021474,0.3537725,1.4002334,0.41570166,0.64599484,0.29982013,0.9150012,0.18408084,0.42068186,0.9903091,,0.112946495,0.402617,1.8628476,0.7739006,,0.6896552,0.56092095,0.15127108,0.47201082,2.9411764,0.84798443,0.12278547,,0.6711409,,0.2692097,0.4368084,0.35126165,0.15733765,0.2814259,1.1170257,0.0210726,1.5417823,0.01751927,,1.1832198,0.57967716,1.0260997,,0.64643365,0.8687544,0.81503505,1.0951147,,1.078399,0.43378246,0.73053265,0.14391181,1.0529597,0.27680206,0.50561315,0.35934293,0.87421083,0.03554474,0.18247032,,0.6434847,0.5380769,0.23463893,,1.3795424,0.10157249,0.7264584,0.6882087,0.15082955,0.029838279,0.491283,,0.15946198,1.1660136,,0.17495957,1.0750611,0.7258947,,1.119403,0.42723212,0.5757736
2009,0.12131273,,0.7228325,0.30841798,0.53763443,1.0443307,0.40190744,,0.761925,0.06940075,1.1730205,1.8307768,,0.18801305,0.8258775,0.6586963,2.920017,0.5977797,0.77846473,0.90179557,0.78508127,1.5517355,,1.3992313,0.96848404,0.98417604,0.12753558,0.43286243,2.1466906,0.73352766,0.30924606,0.47795537,0.10029564,1.2124188,0.2919436,0.5270119,0.32792005,0.99758565,1.185275,0.0150134,0.78713214,0.42560658,2.030457,0.42394745,0.7122507,0.15344146,0.7698492,0.19078872,0.4317021,0.95508343,,,0.29970032,1.8603446,0.7264996,1.532923,0.5537921,0.5570711,0.17789856,0.4067079,1.6949153,0.91843426,0.168492,,0.9240247,0.22617707,0.29025504,0.31161475,0.2638875,0.12102803,,1.1273338,0.01573977,1.5518312,0.06818957,,1.3415518,0.6898854,1.4387743,,0.72611254,0.8514918,0.80305743,1.1368306,0.4085658,0.68395925,0.38235724,0.6716044,0.14703591,1.172252,0.33154225,0.5422864,1.0447762,0.99902534,0.03693437,0.18900368,,0.66196215,0.51715744,0.20096153,,1.2112576,0.09071495,0.61866665,0.64317954,0.4385965,0.0331565,0.5229246,,0.16216215,1.0626225,0.55594236,0.16342667,0.939528,0.7145365,0.23950303,0.6435006,0.36145562,0.6326473
